Profile,t_lifeweek,t_numberofdeath
Base,2,1
Base,14,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,51,1
Base,52,0
Base,52,0
Base,5,1
Base,10,1
Base,52,0
Base,26,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,28,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,14,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,17,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,40,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,48,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,29,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,28,1
Base,52,0
Base,36,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,8,1
Base,34,1
Base,52,0
Base,52,0
Base,32,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,43,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,26,1
Base,52,0
Base,52,0
Base,52,0
Base,33,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,36,1
Base,42,1
Base,37,1
Base,52,0
Base,52,0
Base,52,0
Base,9,1
Base,52,0
Base,52,0
Base,52,0
Base,52,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,51,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,17,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,12,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,47,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,33,1
Base,52,0
Base,52,0
Base,11,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,36,1
Base,52,0
Base,29,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,14,1
Base,41,1
Base,52,0
Base,52,0
Base,52,0
Base,38,1
Base,52,0
Base,52,0
Base,52,0
Base,31,1
Base,52,0
Base,52,0
Base,23,1
Base,52,0
Base,36,1
Base,14,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,4,1
Base,52,0
Base,52,0
Base,3,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,51,1
Base,52,0
Base,48,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,11,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,28,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,7,1
Base,52,0
Base,52,1
Base,33,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,24,1
Base,39,1
Base,7,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,35,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,34,1
Base,52,0
Base,7,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,5,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,14,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,48,1
Base,52,0
Base,52,0
Base,1,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,3,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,16,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,7,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,30,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,31,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,23,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,50,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,38,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,4,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,11,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,21,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,41,1
Base,2,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,36,1
Base,52,0
Base,52,0
Base,6,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,39,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,46,1
Base,48,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,3,1
Base,52,0
Base,52,0
Base,25,1
Base,52,0
Base,52,0
Base,20,1
Base,52,0
Base,38,1
Base,43,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,6,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,34,1
Base,52,0
Base,52,0
Base,38,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,15,1
Base,52,0
Base,52,0
Base,52,0
Base,34,1
Base,7,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,27,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,27,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,17,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,20,1
Base,52,0
Base,37,1
Base,52,0
Base,52,0
Base,52,0
Base,28,1
Base,52,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,46,1
Base,52,0
Base,52,0
Base,45,1
Base,26,1
Base,12,1
Base,52,0
Base,52,0
Base,52,0
Base,22,1
Base,52,0
Base,4,1
Base,52,0
Base,26,1
Base,52,0
Base,52,0
Base,44,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,12,1
Base,52,0
Base,16,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,10,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,27,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,19,1
Base,5,1
Base,52,0
Base,28,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,22,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,43,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,8,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,32,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,25,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,26,1
Base,52,0
Base,52,0
Base,32,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,1
Base,19,1
Base,45,1
Base,52,0
Base,52,0
Base,52,0
Base,39,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,3,1
Base,52,0
Base,52,0
Base,52,0
Base,44,1
Base,13,1
Base,18,1
Base,50,1
Base,5,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,3,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,21,1
Base,8,1
Base,7,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,31,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,17,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,34,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,44,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,45,1
Base,52,0
Base,52,0
Base,44,1
Base,52,0
Base,52,0
Base,9,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,23,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,22,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,8,1
Base,26,1
Base,52,0
Base,52,0
Base,16,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,14,1
Base,52,0
Base,52,0
Base,39,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,27,1
Base,52,0
Base,3,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,23,1
Base,52,0
Base,52,0
Base,25,1
Base,52,0
Base,42,1
Base,52,0
Base,52,0
Base,6,1
Base,52,0
Base,52,0
Base,35,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,26,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,24,1
Base,52,0
Base,52,0
Base,2,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,35,1
Base,7,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,47,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,37,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,36,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,36,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,6,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,1,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,8,1
Base,52,0
Base,52,0
Base,17,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,10,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,12,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,35,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,20,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,22,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,17,1
Base,52,0
Base,52,0
Base,52,0
Base,41,1
Base,2,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,31,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,48,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,29,1
Base,52,0
Base,42,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,4,1
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Base,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,29,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,42,1
Profile_1a,52,0
Profile_1a,16,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,4,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,32,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,5,1
Profile_1a,52,0
Profile_1a,35,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,15,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,25,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,6,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,21,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,47,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,22,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,3,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,35,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,33,1
Profile_1a,3,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,40,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,26,1
Profile_1a,21,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,20,1
Profile_1a,52,0
Profile_1a,19,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,39,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,4,1
Profile_1a,50,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,35,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,19,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,9,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,22,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,4,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,41,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,48,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,32,1
Profile_1a,18,1
Profile_1a,52,0
Profile_1a,52,0
